ID Giao Dịch,Ngày,Chi Nhánh,Khu Vực,Nhân Viên,Khách Hàng,Tuổi,Giới Tính,Địa Chỉ,Hãng Xe,Tên Xe,Loại Xe,Màu Sắc,Giá Niêm Yết,Nguồn Khách,Hình Thức,Dịch Vụ,Khuyến Mãi,Tổng Cộng
KHB-XM-007649,22/01/2025,CN Quận 1,TP Hồ Chí Minh,NV_109,Nguyễn Khánh,29,Nam,TP Hồ Chí Minh,Suzuki,Suzuki Satria F150,Xe côn,Đen,53500000,TikTok,Trả góp,Phủ nano,0,53950000
KHB-XM-007650,28/11/2025,CN Quận 10,TP Hồ Chí Minh,NV_175,Huỳnh Nam,42,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha NVX 155,Tay ga,Đỏ,55000000,Tự tìm kiếm,Trả góp,"Bảo hiểm dân sự, Đăng ký xe",0,55900000
KHB-XM-007651,04/03/2025,CN Liên Chiểu,Đà Nẵng,NV_176,Huỳnh Khánh,28,Nam,Đà Nẵng,Yamaha,Yamaha Sirius FI,Xe số,Xám xi măng,21500000,Người quen giới thiệu,Trả góp,"Bảo hiểm dân sự, Phủ nano",500000,21900000
KHB-XM-007652,09/01/2025,CN Long Biên,Hà Nội,NV_142,Hoàng Minh,39,Nam,Hà Nội,Suzuki,Suzuki Raider R150,Xe côn,Vàng,50500000,TikTok,Trả góp,Khung bảo vệ,0,50950000
KHB-XM-007653,13/08/2025,CN Quận 10,TP Hồ Chí Minh,NV_181,Phan Minh,19,Nữ,TP Hồ Chí Minh,Suzuki,Suzuki Satria F150,Xe côn,Đỏ,53500000,Facebook,Thanh toán chuẩn,"Khung bảo vệ, Dán keo, Đăng ký xe",0,54850000
KHB-XM-007654,26/09/2025,CN Bình Thạnh,TP Hồ Chí Minh,NV_158,Phan Chi,23,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha NVX 155,Tay ga,Đỏ,55000000,Facebook,Thanh toán chuẩn,"Phủ nano, Khung bảo vệ",0,55900000
KHB-XM-007655,08/05/2025,CN Thanh Khê,Đà Nẵng,NV_128,Trần Khánh,37,Nữ,Đà Nẵng,Honda,Honda Wave Alpha,Xe số,Trắng,18500000,Facebook,Trả góp,Khung bảo vệ,0,18950000
KHB-XM-007656,17/02/2025,CN Bình Thạnh,TP Hồ Chí Minh,NV_146,Phạm Quân,54,Nữ,TP Hồ Chí Minh,Honda,Honda Winner X,Xe côn,Đỏ,46000000,Người quen giới thiệu,Thanh toán chuẩn,Đăng ký xe,0,46450000
KHB-XM-007657,11/05/2025,CN Quận 10,TP Hồ Chí Minh,NV_172,Huỳnh Quân,22,Nữ,TP Hồ Chí Minh,Honda,Honda Future 125 FI,Xe số,Xanh dương,31000000,Facebook,Thanh toán chuẩn,"Phủ nano, Bảo hiểm dân sự, Đăng ký xe",500000,31850000
KHB-XM-007658,19/11/2025,CN Bình Thạnh,TP Hồ Chí Minh,NV_181,Phan Hạnh,51,Nữ,TP Hồ Chí Minh,Honda,Honda Air Blade 125,Tay ga,Vàng,42500000,Facebook,Thanh toán chuẩn,"Dán keo, Phủ nano",0,43400000
KHB-XM-007659,24/11/2025,CN Đống Đa,Hà Nội,NV_128,Vũ Giang,18,Nữ,Hà Nội,Suzuki,Suzuki Raider R150,Xe côn,Trắng,50500000,Website hệ thống,Trả góp,Bảo hiểm dân sự,0,50950000
KHB-XM-007660,12/10/2025,CN Hai Bà Trưng,Hà Nội,NV_173,Phạm Linh,59,Nữ,Hà Nội,Yamaha,Yamaha Janus,Tay ga,Xanh dương,29500000,Tự tìm kiếm,Trả góp,"Phủ nano, Đăng ký xe",0,30400000
KHB-XM-007661,10/09/2025,CN Gò Vấp,TP Hồ Chí Minh,NV_175,Phạm Bình,60,Nam,TP Hồ Chí Minh,Honda,Honda Wave Alpha,Xe số,Đen,18500000,Người quen giới thiệu,Thanh toán chuẩn,Dán keo,0,18950000
KHB-XM-007662,18/12/2025,CN Bình Tân,TP Hồ Chí Minh,NV_115,Nguyễn Linh,20,Nữ,TP Hồ Chí Minh,Honda,Honda Air Blade 125,Tay ga,Trắng,42500000,Người quen giới thiệu,Trả góp,"Bảo hiểm dân sự, Dán keo, Đăng ký xe, Khung bảo vệ",0,44300000
KHB-XM-007663,17/08/2025,CN Hai Bà Trưng,Hà Nội,NV_136,Nguyễn Quân,22,Nam,Hà Nội,Yamaha,Yamaha Jupiter Finn,Xe số,Xanh dương,28000000,Facebook,Trả góp,"Đăng ký xe, Bảo hiểm dân sự, Dán keo, Khung bảo vệ",500000,29300000
KHB-XM-007664,30/11/2025,CN Quận 10,TP Hồ Chí Minh,NV_163,Lê Khánh,55,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha Grande,Tay ga,Xám xi măng,46500000,TikTok,Trả góp,"Dán keo, Phủ nano",0,47400000
KHB-XM-007665,19/02/2025,CN Bình Tân,TP Hồ Chí Minh,NV_128,Lê Khánh,39,Nam,TP Hồ Chí Minh,Yamaha,Yamaha NVX 155,Tay ga,Đỏ,55000000,YouTube,Thanh toán chuẩn,"Phủ nano, Bảo hiểm dân sự, Đăng ký xe",0,56350000
KHB-XM-007666,03/06/2025,CN Hải Châu,Đà Nẵng,NV_118,Trần An,54,Nữ,Đà Nẵng,Yamaha,Yamaha Jupiter Finn,Xe số,Đỏ,28000000,Tự tìm kiếm,Trả góp,"Khung bảo vệ, Đăng ký xe, Phủ nano",500000,28850000
KHB-XM-007667,29/11/2025,CN Cầu Giấy,Hà Nội,NV_185,Vũ Nam,32,Nam,Hà Nội,Yamaha,Yamaha Sirius FI,Xe số,Đen,21500000,TikTok,Trả góp,"Phủ nano, Dán keo, Bảo hiểm dân sự, Khung bảo vệ",500000,22800000
KHB-XM-007668,13/06/2025,CN Hải Châu,Đà Nẵng,NV_113,Trần Minh,37,Nữ,Đà Nẵng,Honda,Honda Air Blade 125,Tay ga,Xám xi măng,42500000,Website hệ thống,Trả góp,Dán keo,0,42950000
KHB-XM-007669,30/07/2025,CN Cầu Giấy,Hà Nội,NV_130,Trần Linh,27,Nữ,Hà Nội,Suzuki,Suzuki Burgman Street,Tay ga,Xanh dương,49500000,Facebook,Trả góp,Khung bảo vệ,0,49950000
KHB-XM-007670,07/10/2025,CN Thanh Khê,Đà Nẵng,NV_106,Nguyễn Linh,59,Nữ,Đà Nẵng,Honda,Honda Wave Alpha,Xe số,Đỏ,18500000,Người quen giới thiệu,Thanh toán chuẩn,"Phủ nano, Khung bảo vệ, Dán keo",500000,19350000
KHB-XM-007671,03/01/2025,CN Tân Bình,TP Hồ Chí Minh,NV_159,Nguyễn Khánh,50,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha Janus,Tay ga,Đỏ,29500000,Facebook,Thanh toán chuẩn,"Khung bảo vệ, Đăng ký xe, Dán keo",0,30850000
KHB-XM-007672,18/12/2025,CN Bình Tân,TP Hồ Chí Minh,NV_149,Vũ Giang,56,Nam,TP Hồ Chí Minh,Yamaha,Yamaha Sirius,Xe số,Vàng,19000000,YouTube,Thanh toán chuẩn,"Đăng ký xe, Khung bảo vệ, Dán keo, Bảo hiểm dân sự",0,20800000
KHB-XM-007673,04/07/2025,CN Bình Thạnh,TP Hồ Chí Minh,NV_196,Vũ Minh,57,Nam,TP Hồ Chí Minh,Honda,Honda SH 150i ABS,Tay ga,Vàng,110000000,Tự tìm kiếm,Thanh toán chuẩn,"Phủ nano, Khung bảo vệ, Bảo hiểm dân sự",0,111350000
KHB-XM-007674,04/04/2025,CN Long Biên,Hà Nội,NV_124,Hoàng Bình,38,Nữ,Hà Nội,Suzuki,Suzuki Raider R150,Xe côn,Xanh dương,50500000,Website hệ thống,Trả góp,"Đăng ký xe, Khung bảo vệ, Bảo hiểm dân sự, Phủ nano",0,52300000
KHB-XM-007675,06/01/2025,CN Quận 10,TP Hồ Chí Minh,NV_113,Phạm Hạnh,27,Nam,TP Hồ Chí Minh,Yamaha,Yamaha Grande,Tay ga,Trắng,46500000,TikTok,Thanh toán chuẩn,"Dán keo, Bảo hiểm dân sự, Phủ nano, Đăng ký xe",0,48300000
KHB-XM-007676,03/05/2025,CN Đống Đa,Hà Nội,NV_133,Lê Bình,41,Nữ,Hà Nội,Honda,Honda Wave RSX FI,Xe số,Đen,22500000,YouTube,Trả góp,"Bảo hiểm dân sự, Dán keo",0,23400000
KHB-XM-007677,26/09/2025,CN Gò Vấp,TP Hồ Chí Minh,NV_151,Huỳnh Giang,64,Nữ,TP Hồ Chí Minh,Honda,Honda Blade 110,Xe số,Xám xi măng,19500000,TikTok,Thanh toán chuẩn,"Đăng ký xe, Dán keo, Bảo hiểm dân sự, Phủ nano",500000,20800000
KHB-XM-007678,21/11/2025,CN Hải Châu,Đà Nẵng,NV_189,Phạm Dũng,51,Nam,Đà Nẵng,Honda,Honda Air Blade 125,Tay ga,Xanh dương,42500000,Người quen giới thiệu,Trả góp,"Đăng ký xe, Bảo hiểm dân sự, Phủ nano, Dán keo",0,44300000
KHB-XM-007679,05/04/2025,CN Bình Tân,TP Hồ Chí Minh,NV_152,Trần Dũng,61,Nữ,TP Hồ Chí Minh,Honda,Honda Lead 125,Tay ga,Vàng,40000000,Website hệ thống,Trả góp,"Khung bảo vệ, Bảo hiểm dân sự",0,40900000
KHB-XM-007680,01/05/2025,CN Hai Bà Trưng,Hà Nội,NV_167,Trần Quân,47,Nữ,Hà Nội,Yamaha,Yamaha Sirius,Xe số,Trắng,19000000,Người quen giới thiệu,Thanh toán chuẩn,"Khung bảo vệ, Dán keo, Phủ nano",0,20350000
KHB-XM-007681,03/07/2025,CN Bình Tân,TP Hồ Chí Minh,NV_116,Trần Khánh,40,Nam,TP Hồ Chí Minh,Suzuki,Suzuki Raider R150,Xe côn,Vàng,50500000,Facebook,Trả góp,Đăng ký xe,0,50950000
KHB-XM-007682,05/10/2025,CN Gò Vấp,TP Hồ Chí Minh,NV_176,Phạm Giang,45,Nam,TP Hồ Chí Minh,Honda,Honda Vision,Tay ga,Vàng,33000000,Người quen giới thiệu,Thanh toán chuẩn,Đăng ký xe,0,33450000
KHB-XM-007683,02/05/2025,CN Đống Đa,Hà Nội,NV_126,Lê Giang,58,Nữ,Hà Nội,Honda,Honda Wave RSX FI,Xe số,Đỏ,22500000,Tự tìm kiếm,Trả góp,"Phủ nano, Đăng ký xe, Khung bảo vệ",500000,23350000
KHB-XM-007684,11/09/2025,CN Liên Chiểu,Đà Nẵng,NV_107,Hoàng An,56,Nữ,Đà Nẵng,Yamaha,Yamaha Janus,Tay ga,Đen,29500000,Tự tìm kiếm,Trả góp,Đăng ký xe,0,29950000
KHB-XM-007685,18/03/2025,CN Long Biên,Hà Nội,NV_152,Nguyễn Minh,55,Nam,Hà Nội,Honda,Honda Winner X,Xe côn,Xanh dương,46000000,Facebook,Thanh toán chuẩn,"Dán keo, Khung bảo vệ, Phủ nano, Đăng ký xe",0,47800000
KHB-XM-007686,17/07/2025,CN Cầu Giấy,Hà Nội,NV_167,Huỳnh Linh,46,Nam,Hà Nội,Yamaha,Yamaha Sirius FI,Xe số,Đỏ,21500000,YouTube,Thanh toán chuẩn,"Bảo hiểm dân sự, Phủ nano",0,22400000
KHB-XM-007687,20/03/2025,CN Liên Chiểu,Đà Nẵng,NV_193,Lê Minh,38,Nam,Đà Nẵng,Suzuki,Suzuki Satria F150,Xe côn,Xanh dương,53500000,Tự tìm kiếm,Trả góp,Bảo hiểm dân sự,0,53950000
KHB-XM-007688,05/04/2025,CN Long Biên,Hà Nội,NV_134,Lê Quân,65,Nữ,Hà Nội,Yamaha,Yamaha Sirius,Xe số,Trắng,19000000,TikTok,Thanh toán chuẩn,"Đăng ký xe, Bảo hiểm dân sự, Phủ nano, Dán keo",500000,20300000
KHB-XM-007689,19/05/2025,CN Thanh Khê,Đà Nẵng,NV_114,Trần Quân,60,Nữ,Đà Nẵng,Honda,Honda Future 125 FI,Xe số,Xanh dương,31000000,Facebook,Trả góp,"Khung bảo vệ, Dán keo",0,31900000
KHB-XM-007690,21/05/2025,CN Gò Vấp,TP Hồ Chí Minh,NV_108,Trần Linh,24,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha Exciter 155,Xe côn,Xám xi măng,48500000,Website hệ thống,Trả góp,"Bảo hiểm dân sự, Khung bảo vệ, Đăng ký xe",0,49850000
KHB-XM-007691,06/11/2025,CN Long Biên,Hà Nội,NV_157,Trần Hùng,20,Nữ,Hà Nội,Honda,Honda Air Blade 125,Tay ga,Đỏ,42500000,Người quen giới thiệu,Trả góp,Dán keo,0,42950000
KHB-XM-007692,01/07/2025,CN Quận 1,TP Hồ Chí Minh,NV_102,Vũ Minh,49,Nam,TP Hồ Chí Minh,Yamaha,Yamaha Grande,Tay ga,Đen,46500000,TikTok,Thanh toán chuẩn,Bảo hiểm dân sự,0,46950000
KHB-XM-007693,10/03/2025,CN Quận 1,TP Hồ Chí Minh,NV_194,Huỳnh Quân,38,Nam,TP Hồ Chí Minh,Honda,Honda Vision,Tay ga,Đỏ,33000000,YouTube,Thanh toán chuẩn,Dán keo,0,33450000
KHB-XM-007694,31/03/2025,CN Bình Thạnh,TP Hồ Chí Minh,NV_138,Huỳnh Hạnh,57,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha Grande,Tay ga,Đen,46500000,Người quen giới thiệu,Thanh toán chuẩn,Đăng ký xe,0,46950000
KHB-XM-007695,07/01/2025,CN Hải Châu,Đà Nẵng,NV_106,Huỳnh Minh,23,Nữ,Đà Nẵng,Honda,Honda Vision,Tay ga,Xanh dương,33000000,Website hệ thống,Trả góp,"Bảo hiểm dân sự, Đăng ký xe, Khung bảo vệ",0,34350000
KHB-XM-007696,13/04/2025,CN Long Biên,Hà Nội,NV_193,Huỳnh Bình,62,Nam,Hà Nội,Honda,Honda Blade 110,Xe số,Trắng,19500000,Website hệ thống,Trả góp,"Khung bảo vệ, Đăng ký xe, Dán keo",500000,20350000
KHB-XM-007697,21/02/2025,CN Quận 10,TP Hồ Chí Minh,NV_126,Vũ Khánh,44,Nam,TP Hồ Chí Minh,Yamaha,Yamaha Jupiter Finn,Xe số,Đen,28000000,Người quen giới thiệu,Trả góp,"Khung bảo vệ, Dán keo",0,28900000
KHB-XM-007698,02/06/2025,CN Thanh Khê,Đà Nẵng,NV_114,Vũ Quân,20,Nữ,Đà Nẵng,Yamaha,Yamaha Sirius FI,Xe số,Đỏ,21500000,YouTube,Thanh toán chuẩn,"Dán keo, Bảo hiểm dân sự",0,22400000
KHB-XM-007699,02/05/2025,CN Đống Đa,Hà Nội,NV_130,Lê Hùng,29,Nữ,Hà Nội,Honda,Honda Winner X,Xe côn,Trắng,46000000,Tự tìm kiếm,Thanh toán chuẩn,Đăng ký xe,0,46450000
KHB-XM-007700,04/07/2025,CN Quận 5,TP Hồ Chí Minh,NV_149,Vũ Giang,19,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha Sirius FI,Xe số,Đỏ,21500000,Người quen giới thiệu,Trả góp,"Dán keo, Khung bảo vệ, Bảo hiểm dân sự, Đăng ký xe",500000,22800000
KHB-XM-007701,24/12/2025,CN Liên Chiểu,Đà Nẵng,NV_160,Trần Nam,40,Nữ,Đà Nẵng,Suzuki,Suzuki Burgman Street,Tay ga,Vàng,49500000,Website hệ thống,Thanh toán chuẩn,Khung bảo vệ,0,49950000
KHB-XM-007702,25/05/2025,CN Bình Thạnh,TP Hồ Chí Minh,NV_115,Trần Nam,18,Nam,TP Hồ Chí Minh,Honda,Honda Winner X,Xe côn,Đen,46000000,YouTube,Thanh toán chuẩn,Đăng ký xe,0,46450000
KHB-XM-007703,03/06/2025,CN Hải Châu,Đà Nẵng,NV_109,Phạm Nam,51,Nữ,Đà Nẵng,Yamaha,Yamaha Grande,Tay ga,Vàng,46500000,TikTok,Thanh toán chuẩn,"Bảo hiểm dân sự, Khung bảo vệ",0,47400000
KHB-XM-007704,05/07/2025,CN Thanh Xuân,Hà Nội,NV_185,Phan Hạnh,47,Nữ,Hà Nội,Honda,Honda Lead 125,Tay ga,Vàng,40000000,TikTok,Thanh toán chuẩn,"Phủ nano, Đăng ký xe, Bảo hiểm dân sự, Khung bảo vệ",0,41800000
KHB-XM-007705,28/07/2025,CN Bình Thạnh,TP Hồ Chí Minh,NV_125,Trần Chi,54,Nữ,TP Hồ Chí Minh,Honda,Honda Wave RSX FI,Xe số,Xanh dương,22500000,Người quen giới thiệu,Thanh toán chuẩn,Phủ nano,0,22950000
KHB-XM-007706,19/09/2025,CN Đống Đa,Hà Nội,NV_136,Trần Nam,59,Nam,Hà Nội,Yamaha,Yamaha Sirius FI,Xe số,Xanh dương,21500000,YouTube,Trả góp,"Phủ nano, Bảo hiểm dân sự",500000,21900000
KHB-XM-007707,25/10/2025,CN Thanh Khê,Đà Nẵng,NV_146,Vũ Dũng,32,Nữ,Đà Nẵng,Honda,Honda SH 150i ABS,Tay ga,Xám xi măng,110000000,Tự tìm kiếm,Trả góp,"Bảo hiểm dân sự, Khung bảo vệ, Đăng ký xe",0,111350000
KHB-XM-007708,05/03/2025,CN Quận 1,TP Hồ Chí Minh,NV_145,Huỳnh Nam,21,Nam,TP Hồ Chí Minh,Honda,Honda Lead 125,Tay ga,Trắng,40000000,Tự tìm kiếm,Trả góp,Bảo hiểm dân sự,0,40450000
KHB-XM-007709,20/03/2025,CN Quận 5,TP Hồ Chí Minh,NV_103,Nguyễn Hạnh,19,Nam,TP Hồ Chí Minh,Honda,Honda Lead 125,Tay ga,Xám xi măng,40000000,YouTube,Thanh toán chuẩn,"Phủ nano, Khung bảo vệ, Đăng ký xe, Bảo hiểm dân sự",0,41800000
KHB-XM-007710,06/04/2025,CN Bình Thạnh,TP Hồ Chí Minh,NV_162,Trần Dũng,31,Nữ,TP Hồ Chí Minh,Honda,Honda Future 125 FI,Xe số,Xanh dương,31000000,Tự tìm kiếm,Trả góp,"Dán keo, Bảo hiểm dân sự, Khung bảo vệ",0,32350000
KHB-XM-007711,22/10/2025,CN Quận 10,TP Hồ Chí Minh,NV_163,Phạm Khánh,65,Nam,TP Hồ Chí Minh,Honda,Honda Future 125 FI,Xe số,Trắng,31000000,Người quen giới thiệu,Trả góp,Đăng ký xe,0,31450000
KHB-XM-007712,10/01/2025,CN Thanh Xuân,Hà Nội,NV_108,Nguyễn Chi,18,Nữ,Hà Nội,Suzuki,Suzuki Burgman Street,Tay ga,Xanh dương,49500000,Tự tìm kiếm,Trả góp,"Phủ nano, Dán keo, Khung bảo vệ, Bảo hiểm dân sự",0,51300000
KHB-XM-007713,03/03/2025,CN Quận 10,TP Hồ Chí Minh,NV_111,Phạm Nam,25,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha Grande,Tay ga,Đỏ,46500000,Facebook,Thanh toán chuẩn,"Dán keo, Khung bảo vệ, Bảo hiểm dân sự",0,47850000
KHB-XM-007714,27/04/2025,CN Đống Đa,Hà Nội,NV_130,Nguyễn Dũng,22,Nữ,Hà Nội,Suzuki,Suzuki Satria F150,Xe côn,Đỏ,53500000,YouTube,Thanh toán chuẩn,Dán keo,0,53950000
KHB-XM-007715,19/06/2025,CN Quận 5,TP Hồ Chí Minh,NV_140,Huỳnh Bình,27,Nam,TP Hồ Chí Minh,Yamaha,Yamaha Jupiter Finn,Xe số,Đỏ,28000000,YouTube,Trả góp,"Đăng ký xe, Phủ nano, Dán keo, Khung bảo vệ",500000,29300000
KHB-XM-007716,19/03/2025,CN Hai Bà Trưng,Hà Nội,NV_185,Vũ Nam,30,Nam,Hà Nội,Yamaha,Yamaha NVX 155,Tay ga,Vàng,55000000,TikTok,Thanh toán chuẩn,"Khung bảo vệ, Dán keo, Bảo hiểm dân sự",0,56350000
KHB-XM-007717,03/08/2025,CN Gò Vấp,TP Hồ Chí Minh,NV_150,Trần Bình,63,Nữ,TP Hồ Chí Minh,Honda,Honda Wave RSX FI,Xe số,Trắng,22500000,Tự tìm kiếm,Trả góp,"Dán keo, Phủ nano, Bảo hiểm dân sự, Khung bảo vệ",500000,23800000
KHB-XM-007718,08/06/2025,CN Tân Bình,TP Hồ Chí Minh,NV_173,Hoàng Bình,30,Nữ,TP Hồ Chí Minh,Honda,Honda Winner X,Xe côn,Xám xi măng,46000000,YouTube,Thanh toán chuẩn,"Bảo hiểm dân sự, Phủ nano",0,46900000
KHB-XM-007719,03/10/2025,CN Quận 1,TP Hồ Chí Minh,NV_187,Phan Linh,40,Nữ,TP Hồ Chí Minh,Suzuki,Suzuki Raider R150,Xe côn,Vàng,50500000,YouTube,Trả góp,Dán keo,0,50950000
KHB-XM-007720,08/09/2025,CN Thanh Xuân,Hà Nội,NV_137,Phan Hùng,33,Nữ,Hà Nội,Yamaha,Yamaha NVX 155,Tay ga,Trắng,55000000,TikTok,Thanh toán chuẩn,"Bảo hiểm dân sự, Dán keo, Khung bảo vệ",0,56350000
KHB-XM-007721,26/03/2025,CN Thanh Khê,Đà Nẵng,NV_181,Lê Chi,46,Nam,Đà Nẵng,Honda,Honda Lead 125,Tay ga,Vàng,40000000,Người quen giới thiệu,Trả góp,"Khung bảo vệ, Phủ nano",0,40900000
KHB-XM-007722,14/09/2025,CN Quận 10,TP Hồ Chí Minh,NV_150,Trần Linh,30,Nữ,TP Hồ Chí Minh,Honda,Honda Blade 110,Xe số,Đỏ,19500000,YouTube,Trả góp,Bảo hiểm dân sự,500000,19450000
KHB-XM-007723,22/08/2025,CN Quận 10,TP Hồ Chí Minh,NV_136,Lê Dũng,52,Nữ,TP Hồ Chí Minh,Honda,Honda Lead 125,Tay ga,Xanh dương,40000000,Website hệ thống,Thanh toán chuẩn,"Khung bảo vệ, Bảo hiểm dân sự",0,40900000
KHB-XM-007724,10/07/2025,CN Bình Thạnh,TP Hồ Chí Minh,NV_114,Phạm Hùng,21,Nữ,TP Hồ Chí Minh,Yamaha,Yamaha Sirius FI,Xe số,Xám xi măng,21500000,YouTube,Trả góp,"Bảo hiểm dân sự, Khung bảo vệ, Phủ nano",500000,22350000
KHB-XM-007725,27/09/2025,CN Tân Bình,TP Hồ Chí Minh,NV_172,Huỳnh Khánh,29,Nam,TP Hồ Chí Minh,Honda,Honda Blade 110,Xe số,Vàng,19500000,Website hệ thống,Trả góp,"Đăng ký xe, Bảo hiểm dân sự, Phủ nano",0,20850000
KHB-XM-007726,19/08/2025,CN Hai Bà Trưng,Hà Nội,NV_141,Hoàng Hạnh,65,Nam,Hà Nội,Yamaha,Yamaha Sirius FI,Xe số,Trắng,21500000,Website hệ thống,Thanh toán chuẩn,"Phủ nano, Dán keo, Khung bảo vệ, Đăng ký xe",500000,22800000
KHB-XM-007727,23/02/2025,CN Hải Châu,Đà Nẵng,NV_193,Nguyễn Quân,45,Nữ,Đà Nẵng,Yamaha,Yamaha Jupiter Finn,Xe số,Trắng,28000000,Website hệ thống,Thanh toán chuẩn,"Khung bảo vệ, Đăng ký xe, Bảo hiểm dân sự",0,29350000
KHB-XM-007728,07/05/2025,CN Hải Châu,Đà Nẵng,NV_168,Lê Nam,23,Nữ,Đà Nẵng,Honda,Honda Blade 110,Xe số,Vàng,19500000,Website hệ thống,Thanh toán chuẩn,"Dán keo, Phủ nano, Khung bảo vệ",500000,20350000
KHB-XM-007729,10/01/2025,CN Hải Châu,Đà Nẵng,NV_149,Vũ Giang,42,Nữ,Đà Nẵng,Yamaha,Yamaha Jupiter Finn,Xe số,Trắng,28000000,Người quen giới thiệu,Thanh toán chuẩn,"Khung bảo vệ, Dán keo, Đăng ký xe",500000,28850000
KHB-XM-007730,12/08/2025,CN Thanh Xuân,Hà Nội,NV_132,Lê Quân,37,Nữ,Hà Nội,Yamaha,Yamaha Sirius,Xe số,Trắng,19000000,Tự tìm kiếm,Thanh toán chuẩn,"Phủ nano, Dán keo, Đăng ký xe",500000,19850000
KHB-XM-007731,21/01/2025,CN Quận 5,TP Hồ Chí Minh,NV_117,Trần Hạnh,20,Nữ,TP Hồ Chí Minh,Suzuki,Suzuki Raider R150,Xe côn,Vàng,50500000,TikTok,Thanh toán chuẩn,Đăng ký xe,0,50950000
KHB-XM-007732,15/08/2025,CN Hải Châu,Đà Nẵng,NV_196,Phan Giang,19,Nữ,Đà Nẵng,Honda,Honda Vision,Tay ga,Đỏ,33000000,YouTube,Thanh toán chuẩn,Dán keo,0,33450000
KHB-XM-007733,16/03/2025,CN Quận 10,TP Hồ Chí Minh,NV_160,Phạm Linh,36,Nữ,TP Hồ Chí Minh,Honda,Honda Blade 110,Xe số,Xám xi măng,19500000,Facebook,Trả góp,"Bảo hiểm dân sự, Khung bảo vệ, Phủ nano, Đăng ký xe",0,21300000
KHB-XM-007734,22/02/2025,CN Quận 1,TP Hồ Chí Minh,NV_167,Hoàng Minh,59,Nam,TP Hồ Chí Minh,Honda,Honda Vision,Tay ga,Đen,33000000,YouTube,Trả góp,"Đăng ký xe, Khung bảo vệ",0,33900000
KHB-XM-007735,11/03/2025,CN Hải Châu,Đà Nẵng,NV_141,Huỳnh An,26,Nam,Đà Nẵng,Honda,Honda Lead 125,Tay ga,Xanh dương,40000000,Website hệ thống,Trả góp,"Khung bảo vệ, Phủ nano, Đăng ký xe",0,41350000
KHB-XM-007736,12/07/2025,CN Quận 10,TP Hồ Chí Minh,NV_112,Lê Minh,33,Nữ,TP Hồ Chí Minh,Honda,Honda Winner X,Xe côn,Trắng,46000000,Người quen giới thiệu,Thanh toán chuẩn,"Phủ nano, Khung bảo vệ, Dán keo",0,47350000
KHB-XM-007737,21/09/2025,CN Quận 10,TP Hồ Chí Minh,NV_169,Vũ Giang,47,Nữ,TP Hồ Chí Minh,Honda,Honda SH 150i ABS,Tay ga,Xanh dương,110000000,Người quen giới thiệu,Trả góp,"Đăng ký xe, Phủ nano",0,110900000
KHB-XM-007738,26/06/2025,CN Đống Đa,Hà Nội,NV_132,Phạm Chi,53,Nữ,Hà Nội,Yamaha,Yamaha NVX 155,Tay ga,Trắng,55000000,Tự tìm kiếm,Thanh toán chuẩn,"Bảo hiểm dân sự, Đăng ký xe, Khung bảo vệ",0,56350000
KHB-XM-007739,21/06/2025,CN Hoàn Kiếm,Hà Nội,NV_169,Lê Khánh,43,Nữ,Hà Nội,Yamaha,Yamaha Janus,Tay ga,Xám xi măng,29500000,Tự tìm kiếm,Thanh toán chuẩn,"Bảo hiểm dân sự, Phủ nano, Dán keo",0,30850000
KHB-XM-007740,17/05/2025,CN Quận 1,TP Hồ Chí Minh,NV_131,Trần Quân,35,Nữ,TP Hồ Chí Minh,Honda,Honda Winner X,Xe côn,Xanh dương,46000000,Website hệ thống,Thanh toán chuẩn,"Khung bảo vệ, Dán keo, Bảo hiểm dân sự",0,47350000
KHB-XM-007741,25/05/2025,CN Long Biên,Hà Nội,NV_176,Hoàng Hạnh,23,Nữ,Hà Nội,Honda,Honda Future 125 FI,Xe số,Vàng,31000000,YouTube,Thanh toán chuẩn,"Đăng ký xe, Phủ nano, Bảo hiểm dân sự, Dán keo",500000,32300000
KHB-XM-007742,06/10/2025,CN Bình Thạnh,TP Hồ Chí Minh,NV_138,Nguyễn Khánh,61,Nam,TP Hồ Chí Minh,Honda,Honda Wave RSX FI,Xe số,Đỏ,22500000,YouTube,Trả góp,"Đăng ký xe, Dán keo",500000,22900000
KHB-XM-007743,02/05/2025,CN Bình Tân,TP Hồ Chí Minh,NV_110,Hoàng Hùng,19,Nữ,TP Hồ Chí Minh,Honda,Honda Lead 125,Tay ga,Đen,40000000,YouTube,Thanh toán chuẩn,"Dán keo, Đăng ký xe, Khung bảo vệ",0,41350000
KHB-XM-007744,21/08/2025,CN Hai Bà Trưng,Hà Nội,NV_154,Lê Giang,28,Nam,Hà Nội,Suzuki,Suzuki Raider R150,Xe côn,Đỏ,50500000,Website hệ thống,Thanh toán chuẩn,"Bảo hiểm dân sự, Phủ nano, Dán keo, Khung bảo vệ",0,52300000
